WESID,Q_RESP,Q1A,Q1B,Q1C,Q1D,Q1E,Q1F,Q1G,Q1H,Q1I,Q1J,Q1K,Q1L,Q1M,Q1N,Q1O,Q1P,Q1Q,Q1R,Q1S,Q1T,Q1U,Q2A,Q2B,Q2C,Q2D,Q2E,Q3,Q4A,Q4B,Q4C,Q4D,Q4E,Q4F,Q4G,Q4H,Q5A,Q5B,Q5C,Q5D,Q6,Q7A,Q7B,Q7C,Q8A,Q8B,Q8C,Q8D,Q8E,Q8ECODE,Q9A,Q10,Q11A,Q11B,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12G,Q12H,Q12I,Q12J,Q12K,Q12L,Q12M,Q12N,Q13,Q14A1,Q14A2,Q14A3,Q14B1,Q14B2,Q14B3,Q14C1,Q14C2,Q14C3,Q14D1,Q14D2,Q14D3,Q15,Q15A,Q15B,Q16A1,Q16A2,Q16A3,Q16A4,Q16B1,Q16B2,Q16B3,Q16B4,Q16C1_1,Q16C1_2,Q16C1_3,Q16C1_4,Q16C2_1,Q16C2_2,Q16C2_3,Q16C2_4,Q16D1_1,Q16D1_2,Q16D1_3,Q16D1_4,Q16D2_1,Q16D2_2,Q16D2_3,Q16D2_4,Q16E1_1,Q16E1_2,Q16E1_3,Q16E1_4,Q16E2_1,Q16E2_2,Q16E2_3,Q16E2_4,Q16F1,Q16F2,Q16F3,Q16F4,Q16G1,Q16G2,Q16G3,Q16G4,Q16H1,Q16H2,Q16H3,Q16H4,Q16I1,Q16I2,Q16I4,Q16J1,Q16J2,Q16J4,Q16K1,Q16K2,Q16K3,Q16K4,Q16L1,Q16L2,Q16L3,Q16L4,Q18,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q19G,Q20A,Q20B,Q20C,Q20D,Q20E1,Q20E2,Q20F1,Q20F2,Q20G,Q20H1,Q20H2,Q20I,Q20J,Q20K,Q20L,Q20M,Q20N,Q21A1,Q21A2,Q21A3,Q21A4,Q21A5,Q21B1,Q21B2,Q21B3,Q21B4,Q21B5,Q21C1,Q21C2,Q21C3,Q21C4,Q21C5,Q21D1,Q21D2,Q21D3,Q21D4,Q21D5,Q21E1,Q21E2,Q21E3,Q21F1,Q21F2,Q21F3,Q21G1,Q21G2,Q21G3,Q21H1,Q21H2,Q21H3,Q21I1,Q21I2,Q21I3,Q21J1,Q21J2,Q21J3,Q21K1,Q21K2,Q21K3,ENROLL,PCTFREE,Q24B,Q24C,PCTMALE,Q24E,Q24F,Q24G,Q25,CATG_FTE,Q26B1,Q26B2,Q26C1,Q26C2,Q27,Q28,Q29,Q30A,Q30B,Q31A1,Q31A2,Q31B1,Q31B2,Q31C1,Q31C2,ACCESS,MONITOR,PARINV,CRISPLAN,STUCOMP,SCHLCOMP,REGPOL,LIMITS,NUMDEATH,INCIDENT,POLINC,HATECRIM,GANGINC,VIOLINC,POLINCV,HATECRMV,GANGINCV,SERVIOL,SERPOLV,SERHATEV,SERGANGV,SRATIO,Q21A6P,Q21B6P,Q21C6P,Q21D6P,Q21E6P,Q21F6P,Q21G6P,Q21H6P,Q21I6P,Q21J6P,Q21K6P,Q21A6,Q21B6,Q21C6,Q21D6,PCTMINOR,LEVEL,URBAN,FWT,FWT1,FWT2,FWT3,FWT4,FWT5,FWT6,FWT7,FWT8,FWT9,FWT10,FWT11,FWT12,FWT13,FWT14,FWT15,FWT16,FWT17,FWT18,FWT19,FWT20,FWT21,FWT22,FWT23,FWT24,FWT25,FWT26,FWT27,FWT28,FWT29,FWT30,FWT31,FWT32,FWT33,FWT34,FWT35,FWT36,FWT37,FWT38,FWT39,FWT40,FWT41,FWT42,FWT43,FWT44,FWT45,FWT46,FWT47,FWT48,FWT49,FWT50,STR_SOCS,Q2A_FL,Q2B_FL,Q2D_FL,Q2E_FL,Q9A_FL,Q10_FL,Q13_FL,Q14A1_FL,Q14A2_FL,Q14A3_FL,Q14B1_FL,Q14B2_FL,Q14B3_FL,Q14C1_FL,Q14C2_FL,Q14C3_FL,Q14D1_FL,Q14D2_FL,Q14D3_FL,Q15_FL,Q15A_FL,Q15B_FL,Q16B2_FL,Q16B3_FL,Q16B4_FL,Q16C12FL,Q16C13FL,Q16C14FL,Q16C22FL,Q16C23FL,Q16C24FL,Q16D12FL,Q16D13FL,Q16D14FL,Q16D22FL,Q16D23FL,Q16D24FL,Q16E12FL,Q16E13FL,Q16E14FL,Q16E22FL,Q16E23FL,Q16E24FL,Q16F2_FL,Q16F3_FL,Q16F4_FL,Q16G2_FL,Q16G3_FL,Q16G4_FL,Q16H2_FL,Q16H3_FL,Q16H4_FL,Q16I2_FL,Q16I4_FL,Q16J2_FL,Q16J4_FL,Q16K2_FL,Q16K3_FL,Q16K4_FL,Q16L2_FL,Q16L3_FL,Q16L4_FL,Q19A_FL,Q19B_FL,Q19C_FL,Q19D_FL,Q19E_FL,Q19F_FL,Q19G_FL,Q21A1_FL,Q21A2_FL,Q21A3_FL,Q21A4_FL,Q21A5_FL,Q21B1_FL,Q21B2_FL,Q21B3_FL,Q21B4_FL,Q21B5_FL,Q21C1_FL,Q21C2_FL,Q21C3_FL,Q21C4_FL,Q21C5_FL,Q21D1_FL,Q21D2_FL,Q21D3_FL,Q21D4_FL,Q21D5_FL,Q21E1_FL,Q21E2_FL,Q21E3_FL,Q21F1_FL,Q21F2_FL,Q21F3_FL,Q21G1_FL,Q21G2_FL,Q21G3_FL,Q21H1_FL,Q21H2_FL,Q21H3_FL,Q21I1_FL,Q21I2_FL,Q21I3_FL,Q21J1_FL,Q21J2_FL,Q21J3_FL,Q21K1_FL,Q21K2_FL,Q21K3_FL,Q24B_FL,Q24C_FL,Q24E_FL,Q24F_FL,Q24G_FL,Q26A1_FL,Q26A2_FL,Q29_FL,REGPOLFL,Q8ETEXT
1014,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,-1,10,1,45,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,5,4,5,5,2,3,4,4,3,4,4,3,3,3,4,3,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,12,2,0,70,70,-9,2,1,1,3,0,3,1,5,10,57,8,16,5,19,6,28,3,3,4,5,2,5,2,0,-1,6,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,3,4,4,20.1722701,20.3138672,21.1629449,20.1538193,19.9526811,20.7525775,20.2769529,20.2957475,20.7620032,20.5101816,20.6225601,20.7358348,20.2684547,20.5218782,20.6516232,20.4791271,21.1278172,20.3354945,20.764453,20.8143324,20.7103463,20.861835,20.911912,20.1429162,19.9972457,20.4433816,20.9057156,20.9740334,20.6144781,20.5850574,19.9302317,19.9838851,20.7295236,19.9379643,20.6248159,20.0480769,20.7655913,20.580019,20.6790924,20.8525014,20.7545137,20.778327,21.1571389,20.3854342,20.574483,20.8610475,20.7482186,20.6740482,0,20.7265615,20.8197376,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1017,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-9,2,2,1,1,1,2,1,2,1,1,2,-1,2,2,-1,-1,3,3,3,3,3,3,2,3,1,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,5,4,5,5,4,5,5,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,4,2,0,40,85,8,-9,1,-9,2,-9,3,1,1,21,5,8,16,-9,-9,4,28,2,5,2,5,-1,-9,2,1,-1,12,2,0,0,5,0,0,0,0,0,0,0,-9,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,1,3,4,20.1005945,20.6124649,20.8532075,20.6529971,20.1088431,20.7727184,20.5398634,20.0833168,20.6380148,20.7877193,20.5492845,20.6758364,20.457613,20.4489603,20.6716661,20.4063611,21.0412391,20.8391721,20.2574054,20.5173514,20.5442639,20.5641762,20.7442131,20.6418239,20.3999331,20.3707426,20.5595056,20.5709154,20.1814707,20.2915119,20.0454345,20.308287,20.7496421,20.2546417,20.671069,20.6572213,20.3311272,0,19.9676318,20.1836913,20.6688872,20.8801289,20.8319493,19.9693604,21.1382751,20.9632547,19.7159403,20.7753392,20.9150256,20.4441604,19.3848437,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1018,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,-1,2,1,18,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,5,4,4,5,4,5,5,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,10,20,20,7,1,1,0,2,0,3,1,1,6,10,8,18,5,25,4,5,3,4,2,5,8,6,2,0,-1,32,4,0,0,22,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,25.1760192,25.9363414,25.2216575,25.5617183,25.3907507,24.5667635,25.6689549,25.8934745,25.6443335,26.5031688,26.1489734,26.2955148,25.6525617,25.7813179,25.9250242,25.9957229,25.766717,0,25.6064318,25.6908016,26.2271781,26.114393,26.0589505,25.638158,24.6615506,24.9737385,25.9000014,26.4950437,25.6213359,26.0926038,25.9904277,25.7005009,25.7821019,25.8053807,25.5516225,25.8822915,25.3309791,25.5669966,25.9886285,26.6871039,24.7160015,25.1327422,26.1103678,25.0351536,26.2982629,25.8008474,25.1971739,25.8997952,25.9254686,24.346204,25.5623175,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1019,1,1,1,-9,2,2,-9,2,2,1,2,2,-9,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,1,2,2,2,2,2,-1,-1,2,-1,-1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,5,3,5,5,2,5,5,2,2,2,2,2,2,2,2,3,3,4,3,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,10,2,40,75,75,1,2,1,0,3,0,3,1,50,40,18,8,4,5,31,7,13,-9,-9,3,5,-1,3,1,1,-1,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,1,4,25.4798342,27.01151,26.0613527,26.3334509,25.1225699,25.2820978,25.8029196,25.3703978,24.5587709,26.0355381,25.5469253,25.5638251,26.2575894,0,25.5524805,25.9271583,25.6299138,25.4136091,25.9201764,25.9294614,25.9267039,26.2156237,26.7725046,25.8235353,26.0753613,25.9226325,26.2455077,26.1440824,26.337603,26.9222217,26.0697206,26.2290708,26.2054855,26.144915,25.0395027,26.517384,26.0101624,26.1122974,26.2777679,26.6711455,26.5016253,26.2463617,25.5225742,26.0036617,26.919164,26.0058526,26.1400867,26.4124763,26.1786635,25.5584498,25.5498256,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1020,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,-1,0.5,2,-1,-1,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,4,5,5,4,4,4,4,2,2,2,3,3,4,4,3,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,1,3,0,15,2,10,20,60,6,2,1,2,2,1,2,1,2,12,15,8,16,5,26,6,29,3,1,1,3,5,1,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,7,0,0,0,1,4,1,1,120.6736282,123.7522554,124.0728438,124.1537099,125.4131653,127.2074752,125.1306307,122.2325311,128.9499364,124.5097579,125.8927129,124.6562196,121.0171008,126.6851177,120.0745939,124.0013797,123.4120664,125.1987409,0,123.0704398,124.7423062,125.8458724,124.3031706,124.0094106,120.8649847,123.4507094,122.588698,121.7075174,122.2910809,120.3412844,125.1997541,122.4593297,121.3778545,122.20306,121.1658501,119.7090178,117.1901931,122.624028,124.7109492,121.4754183,120.2715524,122.5713648,120.0054905,122.9015891,120.7818963,121.9873482,120.6936996,124.1041065,121.6540659,125.8456467,123.0616165,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1021,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,-1,-1,1,1,8,2,1,2,3,2,2,2,3,1,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,2,5,5,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,2,21,50,75,0,2,1,0,2,0,2,1,0,30,25,8,3,5,23,6,21,2,1,2,5,3,4,1,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,88.1030464,93.0512094,89.0046356,90.2327869,88.428001,93.2768629,89.6061714,88.6127128,88.8253903,89.8031985,89.744386,88.9847651,87.5925512,90.5853963,88.8658595,90.5624651,88.3108489,0,91.3000726,88.5267938,89.1090746,92.3769653,91.7702101,90.2885332,89.5658561,87.6456875,91.0715701,89.9673032,90.3593019,90.3801038,92.6046328,90.5892607,88.5423644,90.2495435,89.9917377,89.2108764,87.3314821,90.9375908,89.9543773,91.1452218,89.1643914,91.4856618,88.3534202,90.4255629,89.001488,88.9899224,87.556543,92.1127769,88.3557676,91.6275473,89.6373569,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
1022,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9,2,1,1,1,1,1,1,1,1,2,-1,30,2,-1,-1,3,3,3,-9,2,3,3,3,3,3,3,2,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,5,5,3,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,3,3,0,1,1,1,0,20,6,2,1,0,6,0,4,1,2,30,25,8,3,8,2,5,23,2,3,4,5,8,-9,2,-9,-1,100,7,0,0,72,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,0,0,0,32,0,0,0,0,4,2,1,18.1300812,18.6116223,18.2605615,19.0465848,18.0821557,18.1830506,18.5344241,18.5621872,18.4629532,18.2109931,18.3640101,18.4566151,0,18.265383,18.3964747,18.6566349,18.2639379,18.711719,18.371837,18.4813104,18.7888986,18.715343,18.0669466,18.5282646,18.8551442,18.7855702,18.7453567,18.6234671,18.9907297,18.3304773,18.381503,18.4233849,19.1880969,18.1577484,18.5475624,17.9878704,18.5178308,18.1480879,18.1568425,18.3820522,18.0463932,18.2815256,18.8629198,18.9233052,18.6129692,18.5915642,17.9607044,18.6076461,18.5980163,18.8015373,18.6494748,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1023,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,-1,-1,1,6,2,3,2,2,3,2,3,1,1,2,2,2,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,5,5,2,2,2,2,-9,3,-9,3,3,3,4,3,3,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,3,1,10,1,0,82,92,1,2,1,0,5,0,3,1,6,20,8,8,3,5,11,6,21,3,1,3,4,8,4,1,2,-1,5,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,5,0,0,0,2,3,1,2,85.3198702,85.6539107,86.9045,86.2662794,86.5879823,87.8400438,85.0291303,88.814978,87.4134464,86.8464862,87.4743791,87.6375906,87.1642369,85.400747,88.9377666,85.5391593,86.912137,85.486668,87.0848759,89.5740384,87.145927,0,84.7452135,85.7141897,86.819806,87.0696453,88.7292849,89.6621494,87.0300092,89.3315858,88.1204686,84.4872053,88.8083315,90.2400805,85.4389081,85.3648553,88.2790001,87.3152983,86.3092484,85.7165706,86.9796716,88.4300785,84.7384157,86.7443873,86.8866405,86.6286524,85.5841965,85.9045871,88.7438023,88.2980274,88.8889395,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1024,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,-1,35,1,50,2,2,2,3,3,3,3,3,3,2,3,3,1,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,1,0,0,1,1,0,3,3,0,0,0,0,0,1,1,0,0,2,4,3,2,4,2,4,5,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,11,40,0,0,2,0,0,0,0,0,0,2,13,45,3,2,0,15,2,0,75,90,8,3,2,0,7,0,2,1,5,44,127,8,9,5,19,4,26,3,3,3,4,6,5,2,1,-1,92,19,0,0,77,13,0,0,1,1,0,0,3,0,0,1,1,1,4,51,2,0,0,60,0,0,1,1,3,3,2,11.6808462,11.5826238,11.9955272,11.9047546,12.0453376,11.9372222,11.8645874,12.2818915,11.6649414,11.6986365,11.9760409,12.0737884,11.9606506,11.8885584,11.8186884,11.8225076,12.3258563,11.8525861,11.941864,12.1167917,12.1230409,11.9228986,12.2886802,0,11.9940029,11.6536808,11.5618496,11.4326255,12.0811126,11.9636972,11.9089138,11.6958064,11.9818693,12.039136,11.3061293,11.858029,11.7969087,12.2270258,12.0174715,11.6424221,12.0276399,11.9942788,11.8215312,11.457498,11.712631,11.8868038,12.2164012,12.0140796,12.2105471,12.3023354,12.1756636,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1025,3,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,-1,0,1,31,12,2,1,3,3,2,3,2,3,1,2,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,5,5,4,3,4,3,4,3,-9,3,3,3,4,3,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,26,2,10,30,72,6,2,1,1,5,0,2,1,35,10,9,8,20,5,26,6,5,3,2,3,5,8,5,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,108.7839061,113.3040839,114.2446394,112.260535,113.2987651,112.7334372,108.547404,0,108.4766117,111.1047794,108.319547,108.2889757,109.9537289,108.6986019,115.1604647,112.4604264,111.0862882,111.9774606,110.8615088,110.7146147,110.8585678,111.1778429,110.9053771,112.8900042,115.9166996,110.7325178,111.2582367,108.2470639,114.0134601,113.7025549,112.6093879,110.7891228,109.3515127,108.4145736,107.0963349,112.3545163,114.515156,107.8957676,110.7697788,111.3651774,114.1784357,109.1011673,113.6503009,115.7531038,108.5979113,107.8092251,111.5719274,108.2497775,106.7413137,108.3590224,109.2952024,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
