DOC_CTRL_NUM,REPORTING_YEAR,CHEM_NAME,CITY_NAME,STATE_ABBR,TOTAL_RELEASE
"1390045476557","1990","Lead","JEFFERSON CITY","MO",""
"1387010170823","1987","Lead","BONNE TERRE","MO",""
"1310208426015","2010","Lead","CARTHAGE","MO",""
"1320218868053","2020","Lead","OZARK","MO",""
"1317217911369","2017","Lead","LEES SUMMIT","MO",""
"1301150444469","2001","Lead","POPLAR BLUFF","MO",""
"1313211617980","2013","Lead","EUREKA","MO",""
"1316215041450","2016","Lead","FORT LEONARD WOOD","MO",""
"1317216202919","2017","Lead","JEFFERSON CITY","MO","10.75"
"1389030033613","1989","Lead","CENTRALIA","MO",""
"1388025333384","1988","Lead","BONNE TERRE","MO","5"
"1319218340178","2019","Lead","ANDERSON","MO",""
"1313211534639","2013","Lead","SAINT JOSEPH","MO","0"
"1309207585389","2009","Lead","CENTRALIA","MO","0"
"1317216226528","2017","Lead","MONETT","MO",".16"
"1302200216582","2002","Lead","KANSAS CITY","MO",""
"1397110457342","1997","Lead","SAINT LOUIS","MO",""
"1321219974716","2021","Lead","HIGH RIDGE","MO","0"
"1301150084729","2001","Lead","SEDALIA","MO",""
"1301155043589","2001","Lead","GRANDVIEW","MO",""
"1391055734558","1991","Lead","HANNIBAL","MO",""
"1315213827381","2015","Lead","LEBANON","MO",""
"1302200365625","2002","Lead","SEDALIA","MO",""
"1319217756699","2019","Lead","HOPKINS","MO",""
"1308206201853","2008","Lead","CARTHAGE","MO",""
"1319218495366","2019","Lead","PERRYVILLE","MO",""
"1309207276888","2009","Lead","MARYVILLE","MO",""
"1302200365777","2002","Lead","CHILLICOTHE","MO",""
"1301150541074","2001","Lead","BELTON","MO",""
"1305204166882","2005","Lead","GARDEN CITY","MO",""
"1303201408958","2003","Lead","ROLLA","MO",""
"1301201872215","2001","Lead","WENTZVILLE","MO",""
"1316215154257","2016","Lead","WASHINGTON","MO",""
"1308206346241","2008","Lead","WASHINGTON","MO",""
"1307206063644","2007","Lead","HIGH RIDGE","MO",""
"1309207708367","2009","Lead","WARRENTON","MO",""
"1301150622569","2001","Lead","UNION","MO",""
"1301150322562","2001","Lead","SAINT CHARLES","MO",""
"1305205437419","2005","Lead","EXCELSIOR SPRINGS","MO",""
"1302200525259","2002","Lead","BRIDGETON","MO",""
"1318217268527","2018","Lead","SAINT LOUIS","MO",""
"1316215385776","2016","Lead","MEXICO","MO",""
"1392065116271","1992","Lead","CARTHAGE","MO","4"
"1304202221521","2004","Lead","BRIDGETON","MO",""
"1309207726516","2009","Lead","SPRINGFIELD","MO",""
"1311209189582","2011","Lead","AVA","MO",""
"1321220013561","2021","Lead","WAPPAPELLO","MO",""
"1302200727648","2002","Lead","GRAIN VALLEY","MO","1.1"
"1319218287629","2019","Lead","O FALLON","MO",""
"1321220037028","2021","Lead","TROY","MO","0"
"1312213172897","2012","Lead","KANSAS CITY","MO",""
"1311209795158","2011","Lead","SAINT LOUIS","MO",""
"1307205703364","2007","Lead","SPRINGFIELD","MO",".21"
"1308206285734","2008","Lead","ARNOLD","MO",""
"1387010538458","1987","Lead","SAINT JOSEPH","MO",""
"1316215693639","2016","Lead","JOPLIN","MO",""
"1305203531886","2005","Lead","KENNETT","MO",""
"1319218043432","2019","Lead","MARYVILLE","MO",""
"1309207565247","2009","Lead","WASHINGTON","MO",""
"1387010661837","1987","Lead","BOSS","MO",""
"1301155110176","2001","Lead","GRAIN VALLEY","MO",""
"1316214955698","2016","Lead","MONROE CITY","MO","2"
"1321220453765","2021","Lead","JOPLIN","MO",""
"1301155107802","2001","Lead","SAINTE GENEVIEVE","MO",""
"1303201584455","2003","Lead","KENNETT","MO",""
"1319217695788","2019","Lead","TROY","MO","0"
"1318217073790","2018","Lead","CAMDENTON","MO",""
"1315214199996","2015","Lead","TROY","MO",""
"1304202369726","2004","Lead","SPRINGFIELD","MO",""
"1320218693947","2020","Lead","LEBANON","MO",""
"1302200265039","2002","Lead","ELDON","MO",""
"1313211282177","2013","Lead","LEBANON","MO",""
"1389035935434","1989","Lead","FENTON","MO",""
"1304202145328","2004","Lead","MOSCOW MILLS","MO",""
"1388025222617","1988","Lead","TRENTON","MO",""
"1394085134563","1994","Lead","BONNE TERRE","MO",""
"1387010543559","1987","Lead","SAINT LOUIS","MO",""
"1306204913178","2006","Lead","CLAYCOMO","MO",""
"1300140329739","2000","Lead","CENTRALIA","MO",""
"1387010545224","1987","Lead","INDEPENDENCE","MO",""
"1310208328056","2010","Lead","HIGH HILL","MO",""
"1301150344897","2001","Lead","SAINT JOSEPH","MO",""
"1320218820847","2020","Lead","JACKSON","MO",""
"1395095000954","1995","Lead","CLARENCE","MO",""
"1315213912393","2015","Lead","ARNOLD","MO",""
"1308206578902","2008","Lead","HAZELWOOD","MO","7.27"
"1314211928991","2014","Lead","SEDALIA","MO",""
"1320218780649","2020","Lead","MACON","MO",""
"1313211479771","2013","Lead","EXCELSIOR SPRINGS","MO",""
"1306204168114","2006","Lead","SAINT CHARLES","MO",""
"1306205011657","2006","Lead","CASSVILLE","MO",""
"1308206436949","2008","Lead","HIGH RIDGE","MO",""
"1314217580291","2014","Lead","JACKSON","MO",""
"1319218370082","2019","Lead","FARMINGTON","MO","0"
"1306204598484","2006","Lead","SEDALIA","MO",""
"1309207625563","2009","Lead","GRAIN VALLEY","MO","0"
"1314212556791","2014","Lead","JEFFERSON CITY","MO",""
"1302200687895","2002","Lead","SPRINGFIELD","MO","0"
"1394080374123","1994","Lead","WASHINGTON","MO",""
"1321219665027","2021","Lead","LEBANON","MO",""
"1389035263235","1989","Lead","SAINT LOUIS","MO",""
"1310208846257","2010","Lead","WASHINGTON","MO",""
"1309207187232","2009","Lead","CAMDENTON","MO","0"
"1303201397268","2003","Lead","MARYVILLE","MO",""
"1303201885858","2003","Lead","EUREKA","MO",""
"1320218835066","2020","Lead","WASHINGTON","MO",""
"1389035055894","1989","Lead","CUBA","MO",""
"1304202675563","2004","Lead","MONETT","MO",""
"1320218893168","2020","Lead","CAPE GIRARDEAU","MO",""
"1304202458713","2004","Lead","CARTHAGE","MO",""
"1316215274414","2016","Lead","SULLIVAN","MO",""
"1318216730794","2018","Lead","BELTON","MO",""
"1315213907482","2015","Lead","JOPLIN","MO",""
"1302200426207","2002","Lead","KANSAS CITY","MO",""
"1305203923192","2005","Lead","LEBANON","MO",""
"1309207326909","2009","Lead","MARSTON","MO",""
"1314212654836","2014","Lead","FARMINGTON","MO",""
"1314213099005","2014","Lead","WRIGHT CITY","MO",""
"1301203010083","2001","Lead","WASHINGTON","MO","0"
"1392065434767","1992","Lead","GLASGOW","MO",""
"1300140181761","2000","Lead","SAINT LOUIS","MO",""
"1308206558710","2008","Lead","JEFFERSON CITY","MO","9"
"1301150041895","2001","Lead","SEDALIA","MO",""
"1399203091766","1999","Lead","SAINT LOUIS","MO",""
"1320219595170","2020","Lead","WARRENTON","MO","0"
"1303202113763","2003","Lead","CHILLICOTHE","MO",""
"1320218715985","2020","Lead","SAINT LOUIS","MO",""
"1305203999394","2005","Lead","SAINT CHARLES","MO",""
"1316215060866","2016","Lead","KANSAS CITY","MO",""
"1318216764439","2018","Lead","JOPLIN","MO",""
"1302200365690","2002","Lead","SAINT JOSEPH","MO",""
"1316215336468","2016","Lead","LEBANON","MO",""
"1314212304481","2014","Lead","MEXICO","MO","0"
"1302200392999","2002","Lead","CAPE GIRARDEAU","MO",""
"1307205631791","2007","Lead","SAINT LOUIS","MO",""
"1319217630577","2019","Lead","OZARK","MO",""
"1318216912651","2018","Lead","SHELBINA","MO",""
"1320219203445","2020","Lead","SULLIVAN","MO",""
"1306204356923","2006","Lead","CAPE GIRARDEAU","MO",""
"1316215302973","2016","Lead","POPLAR BLUFF","MO",""
"1304202910547","2004","Lead","WARRENSBURG","MO",""
"1304202680676","2004","Lead","SAINT LOUIS","MO",""
"1309207683487","2009","Lead","SAINT JOSEPH","MO",""
"1310208895387","2010","Lead","SPRINGFIELD","MO",""
"1399130163367","1999","Lead","GLASGOW","MO",""
"1318220133995","2018","Lead","KAISER","MO",""
"1318217413602","2018","Lead","CENTRALIA","MO",""
"1311209678224","2011","Lead","COLUMBIA","MO",""
"1301150308740","2001","Lead","KENNETT","MO",""
"1312210452672","2012","Lead","GRAIN VALLEY","MO","0"
"1321220003267","2021","Lead","SPRINGFIELD","MO",""
"1308206664195","2008","Lead","WASHINGTON","MO",""
"1305203370832","2005","Lead","O FALLON","MO",""
"1387010362186","1987","Lead","SAINT LOUIS","MO","0"
"1306204579890","2006","Lead","SAINT LOUIS","MO",""
"1388025578218","1988","Lead","BERKELEY","MO",""
"1319217922576","2019","Lead","SAINT JOSEPH","MO",""
"1314212315550","2014","Lead","NEOSHO","MO",""
"1319217896392","2019","Lead","JONESBURG","MO",""
"1302200033999","2002","Lead","SAINT CLAIR","MO",""
"1399130303237","1999","Lead","JEFFERSON CITY","MO",""
"1307205188675","2007","Lead","KANSAS CITY","MO",""
"1396100056151","1996","Lead","SAINT LOUIS","MO",""
"1390045144146","1990","Lead","JEFFERSON CITY","MO",""
"1305203537168","2005","Lead","SAINT CHARLES","MO",""
"1312210057509","2012","Lead","FORT LEONARD WOOD","MO",""
"1303201737968","2003","Lead","SAINT LOUIS","MO",""
"1311209734060","2011","Lead","LEBANON","MO",""
"1318217034370","2018","Lead","WASHINGTON","MO",""
"1321219614815","2021","Lead","LIBERTY","MO",""
"1388025766015","1988","Lead","SAINT LOUIS","MO",""
"1312210053928","2012","Lead","HIGH RIDGE","MO",""
"1393070224201","1993","Lead","CENTRALIA","MO",""
"1303201207887","2003","Lead","GRANDVIEW","MO",""
"1315213769627","2015","Lead","HIGH RIDGE","MO",""
"1315213882196","2015","Lead","JOPLIN","MO",".62"
"1388025344920","1988","Lead","BOSS","MO",""
"1303201437353","2003","Lead","ELDON","MO",""
"1316214944314","2016","Lead","SAINT JOSEPH","MO",""
"1320218831927","2020","Lead","SAINT JOSEPH","MO",""
"1314212554354","2014","Lead","JACKSON","MO",""
"1306204226930","2006","Lead","SPRINGFIELD","MO","1.2"
"1320219146230","2020","Lead","CHILLICOTHE","MO",""
"1320218582740","2020","Lead","SEDALIA","MO",".68"
"1314212501338","2014","Lead","JOPLIN","MO",""
"1392065423446","1992","Lead","BERKELEY","MO",""
"1301150304184","2001","Lead","SAINT LOUIS","MO",""
"1389035391390","1989","Lead","KANSAS CITY","MO",""
"1390045667920","1990","Lead","SAINT LOUIS","MO",""
"1313211845476","2013","Lead","SPRINGFIELD","MO",""
"1308206502864","2008","Lead","WEST PLAINS","MO",""
"1305203772506","2005","Lead","CARTHAGE","MO",""
"1310208082572","2010","Lead","SHELBINA","MO",""
"1318216847350","2018","Lead","SPRINGFIELD","MO",""
"1310208104897","2010","Lead","KANSAS CITY","MO",""
"1387010550921","1987","Lead","BERKELEY","MO",""
"1317215878947","2017","Lead","JEFFERSON CITY","MO",""
"1321219614599","2021","Lead","LEES SUMMIT","MO",""
"1399130654686","1999","Lead","OZARK","MO",""
"1316215298845","2016","Lead","SOUTH WEST CITY","MO","0"
"1302200080416","2002","Lead","KANSAS CITY","MO",""
"1313211502796","2013","Lead","MARSTON","MO",""
"1396105299604","1996","Lead","CENTRALIA","MO",""
"1320218811141","2020","Lead","CARTHAGE","MO",""
"1305203577034","2005","Lead","UNION","MO",""
"1315213624226","2015","Lead","SHELBINA","MO",""
"1311209537238","2011","Lead","CENTRALIA","MO","0"
"1317215976477","2017","Lead","CHILLICOTHE","MO",""
"1306205019449","2006","Lead","WASHINGTON","MO",""
"1321220307262","2021","Lead","FENTON","MO",""
"1308206695621","2008","Lead","MONETT","MO",".09"
"1310208492025","2010","Lead","MARSTON","MO",""
"1306204241436","2006","Lead","CAPE GIRARDEAU","MO",""
"1315214063721","2015","Lead","SAINT JOSEPH","MO",""
"1301150457683","2001","Lead","MOUNT VERNON","MO",""
"1303201543752","2003","Lead","TRENTON","MO","33"
"1318217163169","2018","Lead","WASHINGTON","MO",""
"1303202026973","2003","Lead","SAINT LOUIS","MO",""
"1310208300160","2010","Lead","WHITEMAN AIR FORCE BASE","MO",""
"1316215545346","2016","Lead","GARDEN CITY","MO",""
"1387010946224","1987","Lead","SAINT CHARLES","MO",""
"1313211150774","2013","Lead","KANSAS CITY","MO",""
"1311214892681","2011","Lead","SAINT LOUIS","MO",""
"1312210129375","2012","Lead","SHELBINA","MO",""
"1304202894251","2004","Lead","FESTUS","MO",""
"1321220201711","2021","Lead","CARTHAGE","MO",""
"1319217975945","2019","Lead","NEOSHO","MO",""
"1394080423306","1994","Lead","GLASGOW","MO",""
"1302200359533","2002","Lead","KENNETT","MO",""
"1396105119313","1996","Lead","CLARENCE","MO",""
"1306204669788","2006","Lead","WEST PLAINS","MO",""
"1312210118992","2012","Lead","SAINT LOUIS","MO",""
"1320219146406","2020","Lead","SEDALIA","MO",""
"1305203319431","2005","Lead","INDEPENDENCE","MO",""
"1316215027614","2016","Lead","SAINT LOUIS","MO",""
"1308206506685","2008","Lead","VERSAILLES","MO",""
"1315213785621","2015","Lead","JACKSON","MO",""
"1304202316865","2004","Lead","SPRINGFIELD","MO","4.2459"
"1302200684862","2002","Lead","MARYVILLE","MO",""
"1314212561462","2014","Lead","INDEPENDENCE","MO",""
"1315214054355","2015","Lead","SPRINGFIELD","MO","1.1"
"1315214012003","2015","Lead","MONETT","MO",".53"
"1395090105432","1995","Lead","CARTHAGE","MO",""
"1397115098701","1997","Lead","SAINT LOUIS","MO",""
"1308206409955","2008","Lead","SAINT JOSEPH","MO",""
"1316215152582","2016","Lead","SAINT JOSEPH","MO",""
"1318217263173","2018","Lead","INDEPENDENCE","MO",""
"1309207141918","2009","Lead","UNION","MO",""
"1397115183396","1997","Lead","CENTRALIA","MO",""
"1305203990965","2005","Lead","CLAYCOMO","MO",""
"1321220237642","2021","Lead","CLAYCOMO","MO",""
"1312210385617","2012","Lead","COLUMBIA","MO",""
"1306205113208","2006","Lead","NORTH KANSAS CITY","MO",""
"1303203123841","2003","Lead","KANSAS CITY","MO",""
"1308206761672","2008","Lead","LEBANON","MO",""
"1311209863760","2011","Lead","MANSFIELD","MO",""
"1317216173005","2017","Lead","OZARK","MO",""
"1318216867844","2018","Lead","LEBANON","MO",""
"1310208090530","2010","Lead","KANSAS CITY","MO",""
"1390045151279","1990","Lead","BONNE TERRE","MO",""
"1316215876095","2016","Lead","SPRINGFIELD","MO",""
"1301150321774","2001","Lead","TRENTON","MO","47"
"1397110067790","1997","Lead","JEFFERSON CITY","MO",""
"1317216224396","2017","Lead","CENTRALIA","MO",""
"1315213909563","2015","Lead","OZARK","MO",""
"1311209141706","2011","Lead","KANSAS CITY","MO",""
"1305203517483","2005","Lead","WARRENSBURG","MO",""
"1310208384139","2010","Lead","SAINT CHARLES","MO",""
"1302200999112","2002","Lead","CARUTHERSVILLE","MO","2.59"
"1303201972179","2003","Lead","MONROE CITY","MO",""
"1394080508409","1994","Lead","FESTUS","MO",""
"1312210386076","2012","Lead","CHILLICOTHE","MO",""
"1313211631104","2013","Lead","CARTHAGE","MO",""
"1316215268588","2016","Lead","JEFFERSON CITY","MO","0"
"1318216822116","2018","Lead","EXCELSIOR SPRINGS","MO",""
"1302200626378","2002","Lead","FENTON","MO",""
"1317216426294","2017","Lead","ARNOLD","MO","0"
"1310208180671","2010","Lead","VERSAILLES","MO",""
"1312209911128","2012","Lead","SPRINGFIELD","MO",""
"1300140779531","2000","Lead","TRENTON","MO","36"
"1314212315562","2014","Lead","NEVADA","MO",""
"1313211753835","2013","Lead","SAINT LOUIS","MO",""
"1308206329284","2008","Lead","ELDON","MO",""
"1391055210557","1991","Lead","WASHINGTON","MO",""
"1306204357002","2006","Lead","SPRINGFIELD","MO",""
"1394080091756","1994","Lead","SEDALIA","MO",""
"1321219916931","2021","Lead","GRAIN VALLEY","MO",""
"1301200561734","2001","Lead","BRIDGETON","MO","0"
"1321220084697","2021","Lead","JACKSON","MO",""
"1317215845126","2017","Lead","FORT LEONARD WOOD","MO",""
"1303201543840","2003","Lead","JEFFERSON CITY","MO","48"
"1317216038378","2017","Lead","EXCELSIOR SPRINGS","MO",""
"1390040035279","1990","Lead","WASHINGTON","MO",""
"1318217205311","2018","Lead","WARRENTON","MO","0"
"1321219470554","2021","Lead","SAINT JOSEPH","MO",""
"1399130470913","1999","Lead","WASHINGTON","MO","0"
"1387010455273","1987","Lead","SENECA","MO",""
"1320218621530","2020","Lead","KANSAS CITY","MO",""
"1389035012436","1989","Lead","FENTON","MO",""
"1390045476405","1990","Lead","TRENTON","MO",""
"1391055366393","1991","Lead","BONNE TERRE","MO",""
"1314213009374","2014","Lead","SAINT LOUIS","MO",""
"1313213253750","2013","Lead","SULLIVAN","MO",""
"1318217165671","2018","Lead","MARSTON","MO",""
"1307205828080","2007","Lead","SAINT LOUIS","MO",""
"1315214101899","2015","Lead","CLAYCOMO","MO",""
"1314212389581","2014","Lead","SEDALIA","MO",".68"
"1314213004144","2014","Lead","HIGH RIDGE","MO","0"
"1389035672652","1989","Lead","SAINT JOSEPH","MO","100"
"1393075114215","1993","Lead","BONNE TERRE","MO",""
"1303201423314","2003","Lead","HIGH RIDGE","MO","8.995"
"1301155109630","2001","Lead","WARRENSBURG","MO",""
"1317216194959","2017","Lead","MEXICO","MO","0"
"1388025790344","1988","Lead","SIKESTON","MO",""
"1309207252711","2009","Lead","KANSAS CITY","MO",""
"1302200404299","2002","Lead","TRENTON","MO","32"
"1307205888035","2007","Lead","VAN BUREN","MO",""
"1318217911419","2018","Lead","LIBERTY","MO",""
"1303201215314","2003","Lead","SAINT CLAIR","MO",""
"1392065209520","1992","Lead","SAINT CHARLES","MO",""
"1315214451849","2015","Lead","KANSAS CITY","MO",""
"1308206664171","2008","Lead","WASHINGTON","MO","0"
"1315214053682","2015","Lead","OZARK","MO",".55"
"1396105371126","1996","Lead","KANSAS CITY","MO",""
"1318216865838","2018","Lead","JONESBURG","MO",""
"1301150600789","2001","Lead","NORTH KANSAS CITY","MO",""
"1303201368560","2003","Lead","SPRINGFIELD","MO",""
"1319218125870","2019","Lead","OZARK","MO",""
"1389035663564","1989","Lead","SAINT LOUIS","MO",""
"1320218735482","2020","Lead","SAINT JOSEPH","MO",""
"1321220214807","2021","Lead","SAINT LOUIS","MO",""
"1392065116271","1992","Lead","CARTHAGE","MO",""
"1396105371076","1996","Lead","SAINT LOUIS","MO",""
"1311209553751","2011","Lead","KINGSVILLE","MO",""
"1317216514366","2017","Lead","INDEPENDENCE","MO",""
"1305204055521","2005","Lead","KANSAS CITY","MO",""
"1395090177407","1995","Lead","JEFFERSON CITY","MO","51"
"1310208423552","2010","Lead","KANSAS CITY","MO",""
"1301200067496","2001","Lead","SEDALIA","MO",""
"1390045276971","1990","Lead","WARRENTON","MO",""
"1303201972193","2003","Lead","WARRENTON","MO",""
"1302200775512","2002","Lead","HIGH RIDGE","MO","9.97809"
"1301155112713","2001","Lead","FESTUS","MO",""
"1301203016112","2001","Lead","WASHINGTON","MO","0"
"1321219851173","2021","Lead","JOPLIN","MO",""
"1308207000136","2008","Lead","WASHINGTON","MO",""
"1399201073778","1999","Lead","ARNOLD","MO",""
"1318217263300","2018","Lead","SPRINGFIELD","MO",""
"1314212644936","2014","Lead","LIBERTY","MO",""
"1390045467329","1990","Lead","BERKELEY","MO",""
"1317216314082","2017","Lead","SAINT LOUIS","MO",""
"1315214084497","2015","Lead","PALMYRA","MO",".25"
"1318217477266","2018","Lead","INDEPENDENCE","MO",""
"1307205703364","2007","Lead","SPRINGFIELD","MO","1.38"
"1318217129663","2018","Lead","O FALLON","MO",""
"1317217911458","2017","Lead","LIBERTY","MO",""
"1309207647367","2009","Lead","TROY","MO",""
"1393075155123","1993","Lead","TRENTON","MO",""
"1320219058524","2020","Lead","WASHINGTON","MO",""
"1304202134538","2004","Lead","SAINT CLAIR","MO",""
"1309207349818","2009","Lead","JEFFERSON CITY","MO",""
"1307205368259","2007","Lead","SAINT LOUIS","MO",""
"1305203921440","2005","Lead","CASSVILLE","MO",""
"1301155060991","2001","Lead","BRIDGETON","MO",""
"1309207209444","2009","Lead","MONROE CITY","MO","0"
"1307206075549","2007","Lead","HIGH HILL","MO",""
"1387010313450","1987","Lead","CARTHAGE","MO","371"
"1308206213276","2008","Lead","NEVADA","MO",""
"1307206070207","2007","Lead","SAINT LOUIS","MO",""
"1308206340111","2008","Lead","KANSAS CITY","MO",""
"1314212994711","2014","Lead","HARRISONVILLE","MO",""
"1300140230184","2000","Lead","WENTZVILLE","MO",""
"1320219033127","2020","Lead","FENTON","MO",""
"1321219770854","2021","Lead","SAINT JOSEPH","MO",""
"1308206230967","2008","Lead","OZARK","MO",""
"1310208078612","2010","Lead","FORT LEONARD WOOD","MO",""
"1320218633396","2020","Lead","LIBERTY","MO",""
"1319217849773","2019","Lead","HIGH RIDGE","MO","0"
"1306208987432","2006","Lead","JOPLIN","MO",""
"1319218328502","2019","Lead","SPRINGFIELD","MO",""
"1310208099655","2010","Lead","SAINT CHARLES","MO",""
"1319218313017","2019","Lead","SAINT LOUIS","MO",""
"1313210985521","2013","Lead","CAMDENTON","MO",""
"1310208106815","2010","Lead","KANSAS CITY","MO",""
"1312210441388","2012","Lead","TROY","MO",""
"1319217911445","2019","Lead","LEES SUMMIT","MO",""
"1304204166843","2004","Lead","GARDEN CITY","MO",""
"1310208158345","2010","Lead","MONROE CITY","MO","0"
"1313211154087","2013","Lead","SAINT JOSEPH","MO",""
"1303201368394","2003","Lead","SAINT CHARLES","MO",""
"1301155090323","2001","Lead","SAINTE GENEVIEVE","MO",""
"1318216885689","2018","Lead","JEFFERSON CITY","MO",""
"1302200032617","2002","Lead","CARTHAGE","MO","0"
"1300145104749","2000","Lead","HIGH RIDGE","MO",""
"1311209596030","2011","Lead","WARRENTON","MO",""
"1312210586119","2012","Lead","MONROE CITY","MO","0"
"1303201726763","2003","Lead","GRAIN VALLEY","MO","1.7"
"1311209676978","2011","Lead","CAPE GIRARDEAU","MO",""
"1309207971387","2009","Lead","WASHINGTON","MO",""
"1311209624612","2011","Lead","SEDALIA","MO","0"
"1312214892655","2012","Lead","SAINT LOUIS","MO",""
"1312210386126","2012","Lead","SAINT JOSEPH","MO","0"
"1303201162359","2003","Lead","KANSAS CITY","MO",""
"1320219122140","2020","Lead","JACKSON","MO",".23"
"1397110348986","1997","Lead","GLOVER","MO","5"
"1308207996618","2008","Lead","SAINT CHARLES","MO",""
"1317216436220","2017","Lead","JEFFERSON CITY","MO",""
"1304202692758","2004","Lead","MOUNTAIN GROVE","MO",""
"1303201224084","2003","Lead","MONETT","MO",""
"1306204181465","2006","Lead","ELDON","MO",""
"1320218979666","2020","Lead","KANSAS CITY","MO",""
"1309207901632","2009","Lead","SPRINGFIELD","MO",""
"1308206385585","2008","Lead","KANSAS CITY","MO",""
"1315214060117","2015","Lead","SLATER","MO",""
"1321219935234","2021","Lead","MONETT","MO",".1"
"1302200660417","2002","Lead","AVA","MO",""
"1321219702925","2021","Lead","HOPKINS","MO",""
"1304202658151","2004","Lead","SAINT LOUIS","MO",""
"1318216885727","2018","Lead","SEDALIA","MO",""
"1305203181250","2005","Lead","MALDEN","MO","27"
"1394085153551","1994","Lead","TRENTON","MO","2"
"1310208123517","2010","Lead","SAINT JOSEPH","MO",""
"1316215135043","2016","Lead","OZARK","MO",""
"1321220013282","2021","Lead","FORT LEONARD WOOD","MO",""
"1307205377486","2007","Lead","WASHINGTON","MO","0"
"1306204321842","2006","Lead","JEFFERSON CITY","MO","48"
"1315213921125","2015","Lead","POPLAR BLUFF","MO",""
"1304203066838","2004","Lead","LEBANON","MO",""
"1302201072257","2002","Lead","ARNOLD","MO",""
"1314211945466","2014","Lead","KANSAS CITY","MO",""
"1394080170095","1994","Lead","FENTON","MO",""
"1304202134223","2004","Lead","KANSAS CITY","MO",""
"1318217119561","2018","Lead","KANSAS CITY","MO",""
"1304203021264","2004","Lead","CENTRALIA","MO","0"
"1312210441364","2012","Lead","SAINT LOUIS","MO",""
"1397110146115","1997","Lead","CLARENCE","MO",""
"1314211928977","2014","Lead","CHILLICOTHE","MO",""
"1302201081256","2002","Lead","ROLLA","MO",""
"1302200969006","2002","Lead","SAINT LOUIS","MO",""
"1391055518981","1991","Lead","HIGH RIDGE","MO",""
"1318217508480","2018","Lead","KANSAS CITY","MO",""
"1315213617261","2015","Lead","SAINT JOSEPH","MO",""
"1305203161789","2005","Lead","SEDALIA","MO",""
"1318217418185","2018","Lead","MAPLEWOOD","MO",""
"1313210988782","2013","Lead","HIGH HILL","MO",""
"1317217578741","2017","Lead","NEOSHO","MO","0"
"1307206068999","2007","Lead","ELDON","MO",""
"1319217975933","2019","Lead","WAPPAPELLO","MO",""
"1319218339253","2019","Lead","HIGH HILL","MO",""
"1305203913417","2005","Lead","SAINT CLAIR","MO",""
"1387010958015","1987","Lead","FENTON","MO",""
"1387010053510","1987","Lead","SAINT LOUIS","MO",""
"1302200888535","2002","Lead","SAINT LOUIS","MO",""
"1312210185462","2012","Lead","MARYVILLE","MO",""
"1321220513218","2021","Lead","COLUMBIA","MO",""
"1394085106654","1994","Lead","HIGH RIDGE","MO",""
"1318219408212","2018","Lead","BETHANY","MO",""
"1398125229967","1998","Lead","CENTRALIA","MO",""
"1310209865043","2010","Lead","SEYMOUR","MO",""
"1312209918820","2012","Lead","UNION","MO",""
"1304202144960","2004","Lead","CHILLICOTHE","MO",""
"1306204230763","2006","Lead","MOSCOW MILLS","MO",""
"1320218592754","2020","Lead","CAPE GIRARDEAU","MO",""
"1319218002513","2019","Lead","MONETT","MO",".15"
"1317216161517","2017","Lead","SAINT LOUIS","MO",""
"1319217801341","2019","Lead","GRAIN VALLEY","MO",""
"1307205441088","2007","Lead","VERSAILLES","MO",""
"1393070429550","1993","Lead","HANNIBAL","MO",""
"1301155031331","2001","Lead","HIGH RIDGE","MO",""
"1304202145001","2004","Lead","SAINT JOSEPH","MO",""
"1312210186526","2012","Lead","FARMINGTON","MO",""
"1309207573597","2009","Lead","JEFFERSON CITY","MO","9"
"1388025428905","1988","Lead","KANSAS CITY","MO",""
"1307206459315","2007","Lead","KANSAS CITY","MO",""
"1301150325367","2001","Lead","CENTRALIA","MO","0"
"1305203437102","2005","Lead","CAMDENTON","MO",""
"1321219464423","2021","Lead","MONETT","MO",""
"1389035093931","1989","Lead","BONNE TERRE","MO",""
"1315213247974","2015","Lead","UNION","MO",""
"1320218780613","2020","Lead","NEOSHO","MO",""
"1314212791697","2014","Lead","EXCELSIOR SPRINGS","MO",""
"1387010791135","1987","Lead","FOREST CITY","MO",""
"1302200485997","2002","Lead","KANSAS CITY","MO",""
"1308206353322","2008","Lead","FORT LEONARD WOOD","MO",""
"1300202116327","2000","Lead","JOPLIN","MO",""
"1312210724858","2012","Lead","MEXICO","MO",""
"1306204409357","2006","Lead","KANSAS CITY","MO",""
"1396105087112","1996","Lead","DONIPHAN","MO",""
"1306204518916","2006","Lead","EUREKA","MO",""
"1390045448812","1990","Lead","NORTH KANSAS CITY","MO",""
"1387010419796","1987","Lead","KANSAS CITY","MO",""
"1310208598274","2010","Lead","MONETT","MO",".03"
"1300204070066","2000","Lead","SAINT CHARLES","MO",""
"1395090195417","1995","Lead","GLASGOW","MO",""
"1307206233951","2007","Lead","SAINT LOUIS","MO",""
"1305203397765","2005","Lead","MONROE CITY","MO","0"
"1304202727273","2004","Lead","HAZELWOOD","MO","7.27"
"1313211274927","2013","Lead","WASHINGTON","MO",""
"1388025092836","1988","Lead","SAINT LOUIS","MO",""
"1315213199387","2015","Lead","CASSVILLE","MO",""
"1310208360824","2010","Lead","HIGH RIDGE","MO",""
"1305203300999","2005","Lead","CAPE GIRARDEAU","MO",""
"1319217936943","2019","Lead","LEBANON","MO",""
